"","ccg19cd","year","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","dept","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","Managerial_occupation","Professional_occupation","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","IMD_2019_Extent","Health_Proportion_10_per","X","X.1","X.2","X.3","professional_and_managerial"
"1524","E38000195","2013",93.8,151.9,"NHS_WARN_CCG","E12000005","West Midlands",162,7.9,27.65,6.7,94118.5,23295.5,2.35,NA,NA,15784.5,0.25745734395039,188237,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1525","E38000195","2014",80.6,150.3,"NHS_WARN_CCG","E12000005","West Midlands",162,6.4,20,7.95,94378.5,23295.5,1.45,NA,NA,16323,0.256529557523575,188757,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1526","E38000196","2017",71.6,133,"NHS_WC_CCG","E12000002","North West",163,5.9,43.8,1.3,337986,557320,1.6,NA,NA,20993,1.64894403910221,233152,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1527","E38000196","2018",78.9,142,"NHS_WC_CCG","E12000002","North West",163,3.7,41.8,0.9,340502,547355,2.3,NA,NA,21864,1.60749422910879,234251,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1528","E38000196","2010",87.7,NA,"NHS_WC_CCG","E12000002","North West",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1529","E38000196","2011",84.8,148.8,"NHS_WC_CCG","E12000002","North West",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1530","E38000196","2015",74.4,155,"NHS_WC_CCG","E12000002","North West",163,4.2,39.7,1.8,333949,552049,1.3,NA,NA,20125,1.65309373586985,231040,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1531","E38000196","2012",81.5,150.4,"NHS_WC_CCG","E12000002","North West",163,7.1,31.8,2.2,330224,593015,3.1,NA,NA,18287,1.79579618683076,228068,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1532","E38000196","2013",80.5,141.3,"NHS_WC_CCG","E12000002","North West",163,6.2,36.5,2,331069,532734,2.2,NA,NA,18788,1.60913283937789,228944,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1533","E38000196","2014",69.7,145.2,"NHS_WC_CCG","E12000002","North West",163,3.5,36.9,1.9,332272,532734,1.3,NA,NA,19281,1.60330692926277,230218,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1534","E38000196","2016",82.5,154.5,"NHS_WC_CCG","E12000002","North West",163,3.2,39.7,2.3,335724,537138,1.4,NA,NA,20247,1.59993923580084,231955,62279,165132,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",190,0.1601,0.1081,NA,NA,NA,NA,NA
"1535","E38000197","2013",68.5,121.5,"NHS_WESS_CCG","E12000006","East of England",164,8.8,33.7,6.45,97702.3333333333,42341.6666666667,2.3,NA,NA,20375,0.444079880809392,293107,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1536","E38000197","2014",73.2,138.9,"NHS_WESS_CCG","E12000006","East of England",164,6.45,30.7333333333333,5.9,99045.3333333333,42341.6666666667,1.4,NA,NA,20766.6666666667,0.437936394504441,297136,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1537","E38000197","2015",76.9,121.8,"NHS_WESS_CCG","E12000006","East of England",164,5.43333333333333,31.3666666666667,8.63333333333333,99938,37775.6666666667,1.13333333333333,NA,NA,22893.3333333333,0.375808138734135,299814,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1538","E38000197","2012",79.6,133.5,"NHS_WESS_CCG","E12000006","East of England",164,7.95,31.7666666666667,5.6,96670,43417.6666666667,2.86666666666667,NA,NA,19966,0.459537432197701,290010,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1539","E38000197","2016",80.8,122.8,"NHS_WESS_CCG","E12000006","East of England",164,2.8,35.9666666666667,11.7333333333333,100693,37826,1.16666666666667,NA,NA,23205,0.374122921266047,302079,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1540","E38000197","2010",91.7,NA,"NHS_WESS_CCG","E12000006","East of England",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1541","E38000197","2011",83.9,148.6,"NHS_WESS_CCG","E12000006","East of England",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1542","E38000197","2017",72.2,110.7,"NHS_WESS_CCG","E12000006","East of England",164,3.7,32.8666666666667,8.9,101483.666666667,40288.6666666667,1.26666666666667,NA,NA,24134.3333333333,0.395273706391496,304451,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1543","E38000197","2018",72.1,122.5,"NHS_WESS_CCG","E12000006","East of England",164,4.13333333333333,37.7666666666667,6.4,102303.333333333,42139.6666666667,1.73333333333333,NA,NA,25641,0.410076847690874,306910,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1544","E38000197","2019",70.6,120.8,"NHS_WESS_CCG","E12000006","East of England",164,4.95,40.4333333333333,10.4666666666667,103346.666666667,40886,2.13333333333333,NA,NA,25932.3333333333,0.397139035065756,310040,97419,188627,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",191,0.0317,0,NA,NA,NA,NA,NA
"1545","E38000198","2016",60,100.8,"NHS_WHAM_CCG","E12000008","South East",165,2.86,40.8333333333333,3.81666666666667,141488.166666667,39385.5,0.6,NA,NA,23779.5,0.273580518584875,560363,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1546","E38000198","2017",63.1,107.4,"NHS_WHAM_CCG","E12000008","South East",165,3.45,41.95,4.28,142108.833333333,42618.8333333333,0.75,NA,NA,24284.1666666667,0.297473592593836,563521,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1547","E38000198","2018",57.8,98.6,"NHS_WHAM_CCG","E12000008","South East",165,3.125,43.85,4.13333333333333,142907.666666667,44334.6666666667,0.966666666666667,NA,NA,25304.3333333333,0.308819497733645,566879,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1548","E38000198","2019",60.3,100.7,"NHS_WHAM_CCG","E12000008","South East",165,3.8,46.9166666666667,3.71666666666667,143929.833333333,43121.8333333333,1.33333333333333,NA,NA,25963,0.293710416708731,570799,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1549","E38000198","2011",67.9,102.6,"NHS_WHAM_CCG","E12000008","South East",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1550","E38000198","2012",65.4,99.4,"NHS_WHAM_CCG","E12000008","South East",165,3.88333333333333,40,6.36,137819.833333333,37776,1.6,NA,NA,21239.8333333333,0.268890175571662,545188,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1551","E38000198","2013",65.9,108.2,"NHS_WHAM_CCG","E12000008","South East",165,4.7,40.7,3.75,138873,36386.3333333333,1.15,NA,NA,21764.8333333333,0.256955549918362,549342,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1552","E38000198","2010",62.7,NA,"NHS_WHAM_CCG","E12000008","South East",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1553","E38000198","2014",62,108.5,"NHS_WHAM_CCG","E12000008","South East",165,3.925,41.3,3.9,139894.166666667,36386.3333333333,0.666666666666667,NA,NA,22213.5,0.25496603514471,553493,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1554","E38000198","2015",63.7,108.2,"NHS_WHAM_CCG","E12000008","South East",165,4.14,38.8333333333333,4.74,140728.666666667,38413.1666666667,0.616666666666667,NA,NA,23672.1666666667,0.267758358970265,556703,176211,363967,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",192,0.0162,0,NA,NA,NA,NA,NA
"1555","E38000199","2015",72.8,107.5,"NHS_WKEN_CCG","E12000008","South East",166,3.95,41.5,5.25,131143.25,38740,0.825,NA,NA,24776.75,0.28794262184951,476656,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1556","E38000199","2016",70.1,109.7,"NHS_WKEN_CCG","E12000008","South East",166,4.8,39.65,3.975,132348,38445,0.875,NA,NA,25032,0.28259573379681,481123,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1557","E38000199","2010",88.5,NA,"NHS_WKEN_CCG","E12000008","South East",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1558","E38000199","2012",77,113.8,"NHS_WKEN_CCG","E12000008","South East",166,7,35.9,4.2,127875,34874,1.825,NA,NA,21730,0.264632447539959,464046,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1559","E38000199","2013",73.5,127.8,"NHS_WKEN_CCG","E12000008","South East",166,5.325,43,4.63333333333333,128846,37210,1.325,NA,NA,22564.25,0.282240946563547,467907,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1560","E38000199","2018",73.1,106.9,"NHS_WKEN_CCG","E12000008","South East",166,4.7,41.325,4.9,134702.5,35305.25,0.875,NA,NA,26446,0.261605884703072,490426,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1561","E38000199","2014",66.8,113.4,"NHS_WKEN_CCG","E12000008","South East",166,3.725,38.85,5.7,130060.75,37210,0.925,NA,NA,23291.5,0.279635937342759,472603,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1562","E38000199","2011",71.4,113.7,"NHS_WKEN_CCG","E12000008","South East",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1563","E38000199","2017",71.9,106.5,"NHS_WKEN_CCG","E12000008","South East",166,3.46666666666667,37.475,2.925,133527.75,34290.75,0.95,NA,NA,25387,0.256842726563277,485774,170388,288588,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",193,0.0421,0,NA,NA,NA,NA,NA
"1564","E38000200","2011",101,145.1,"NHS_WLAN_CCG","E12000002","North West",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1565","E38000200","2012",88.6,133.9,"NHS_WLAN_CCG","E12000002","North West",167,9.2,28.6,NA,110911,42747,3.3,NA,NA,16552,0.385417136262409,110911,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1566","E38000200","2016",80.6,150.3,"NHS_WLAN_CCG","E12000002","North West",167,NA,25.4,NA,113061,36909,1.8,NA,NA,18526,0.326452092233396,113061,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1567","E38000200","2017",84.1,142.9,"NHS_WLAN_CCG","E12000002","North West",167,4,22.2,2.1,113881,38032,1.7,NA,NA,18737,0.333962645217376,113881,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1568","E38000200","2013",88.5,174.1,"NHS_WLAN_CCG","E12000002","North West",167,3.2,33.4,NA,111216,37621,2.5,NA,NA,16850,0.338269673428284,111216,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1569","E38000200","2010",92.8,NA,"NHS_WLAN_CCG","E12000002","North West",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1570","E38000200","2018",76.7,148.8,"NHS_WLAN_CCG","E12000002","North West",167,8.8,38.1,2.8,113949,38626,2.3,NA,NA,19602,0.338976208654749,113949,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1571","E38000200","2019",80.7,156.6,"NHS_WLAN_CCG","E12000002","North West",167,3.3,32.3,NA,114306,36235,2.4,NA,NA,20004,0.316999982503106,114306,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1572","E38000200","2014",80.6,143.6,"NHS_WLAN_CCG","E12000002","North West",167,6.9,33.6,2.2,111845,37621,1.4,NA,NA,17388,0.336367294022978,111845,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1573","E38000200","2015",89,136,"NHS_WLAN_CCG","E12000002","North West",167,4.4,33.4,NA,112482,37025,1.9,NA,NA,18616,0.329163777315482,112482,42419,68266,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",194,0.1638,0.0137,NA,NA,NA,NA,NA
"1574","E38000201","2015",73.7,106.9,"NHS_WLEI_CCG","E12000004","East Midlands",168,2.92,34.98,6.22,113294,29741.6,0.76,NA,NA,18805,0.266268338474431,385572,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1575","E38000201","2016",74.1,126.2,"NHS_WLEI_CCG","E12000004","East Midlands",168,3.16,36.94,6.18,114701.6,28964,0.68,NA,NA,18668,0.256003108539594,390591,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1576","E38000201","2010",86.2,NA,"NHS_WLEI_CCG","E12000004","East Midlands",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1577","E38000201","2013",74.1,120.5,"NHS_WLEI_CCG","E12000004","East Midlands",168,6.7,33.06,5.925,110753.4,26756.2,1.48,NA,NA,17518.2,0.241464619352788,376360,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1578","E38000201","2014",68,120.6,"NHS_WLEI_CCG","E12000004","East Midlands",168,4.4,34.36,7,111922,26756.2,0.9,NA,NA,17984.8,0.239079310687875,380640,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1579","E38000201","2017",75.3,119.7,"NHS_WLEI_CCG","E12000004","East Midlands",168,3.86,37.24,6.5,116460.8,28048,0.88,NA,NA,19376.6,0.241693702572993,397040,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1580","E38000201","2018",76.7,132.1,"NHS_WLEI_CCG","E12000004","East Midlands",168,5.7,36.26,8.075,118022.4,29146.6,1.2,NA,NA,20050,0.24858704214897,402165,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1581","E38000201","2019",75,132.2,"NHS_WLEI_CCG","E12000004","East Midlands",168,4.33333333333333,40.34,6.96,119586.2,29373.4,1.52,NA,NA,20230.2,0.246498418820822,407490,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1582","E38000201","2011",83.6,138.5,"NHS_WLEI_CCG","E12000004","East Midlands",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1583","E38000201","2012",75.9,124.2,"NHS_WLEI_CCG","E12000004","East Midlands",168,4.38,29.1,5.94,109857.4,26095.4,2.1,NA,NA,17140,0.23757971045625,373639,119593,250343,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",195,0.0343,0.0044,NA,NA,NA,NA,NA
"1584","E38000202","2016",65.3,117,"NHS_WL_CCG","E12000007","London",169,7.6,61.55,36.45,199373.5,609278,1.45,NA,NA,67288,3.04914014479286,224291,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1585","E38000202","2010",75.8,NA,"NHS_WL_CCG","E12000007","London",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1586","E38000202","2015",69.1,116.1,"NHS_WL_CCG","E12000007","London",169,6.75,63.7,36.3,198318,624495,1.4,NA,NA,65991.5,3.12970441339592,225366,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1587","E38000202","2017",55.8,132.6,"NHS_WL_CCG","E12000007","London",169,7.2,63.25,37.95,200268.5,583164.5,1.55,NA,NA,67506.5,2.93651561117683,223057,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1588","E38000202","2013",55.9,119.9,"NHS_WL_CCG","E12000007","London",169,6.6,61.7,33.7,191223.5,608812,2.15,NA,NA,58799,3.15762904562928,220857,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1589","E38000202","2014",59.1,117.3,"NHS_WL_CCG","E12000007","London",169,6.45,64.1,34.7,193864.5,608812,1.6,NA,NA,62934.5,3.11804968273305,222708,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1590","E38000202","2019",61.6,100.4,"NHS_WL_CCG","E12000007","London",169,5.35,65.5,35.5,208723,606432.5,2.15,NA,NA,69523,3.0022530896527,227412,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1591","E38000202","2011",78.8,135.7,"NHS_WL_CCG","E12000007","London",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1592","E38000202","2012",69.6,131.6,"NHS_WL_CCG","E12000007","London",169,6.95,61.75,35.65,190324.5,579830.5,2.75,NA,NA,53312.5,3.0261224946674,219694,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1593","E38000202","2018",64.1,95.4,"NHS_WL_CCG","E12000007","London",169,6.95,64.35,36.8,205760.5,560961.5,1.75,NA,NA,69560,2.83155255158541,226099,0,220639,6,"Urban with Major Conurbation","Predominantly Urban",196,0.2031,0,NA,NA,NA,NA,NA
"1594","E38000203","2017",81,146.3,"NHS_WN_CCG","E12000006","East of England",170,3.65,25.75,2,145273.5,33930.5,1,NA,NA,17653,0.233822575479913,175890,109151,60847,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",197,0.1603,0.049,NA,NA,NA,NA,NA
"1595","E38000203","2018",77.9,141.8,"NHS_WN_CCG","E12000006","East of England",170,4.8,21.85,2.75,145570,37544.5,1.2,NA,NA,18436,0.258247766866825,175904,109151,60847,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",197,0.1603,0.049,NA,NA,NA,NA,NA
"1596","E38000203","2010",94.8,NA,"NHS_WN_CCG","E12000006","East of England",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109151,60847,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",197,0.1603,0.049,NA,NA,NA,NA,NA
"1597","E38000203","2011",86.1,143.4,"NHS_WN_CCG","E12000006","East of England",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109151,60847,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",197,0.1603,0.049,NA,NA,NA,NA,NA
