"","ccg19cd","year","Total_Procurement_Spend","Social_Care_Procurement_Spend","Hospital_Services_Procurement_Spend","GP_Services_Procurement_Spend","Other_Health_Services_Procurement_Spend","Private_Sector_Procurement_Spend","Charity_Sector_Procurement_Spend","Health_Services_Procurement_Spend","Building_Maintenance_Procurement_Spend","Specialist_Services_Procurement_Spend","NotAssigned_Procurement_Spend","Foundational_Services_Procurement_Spend","Professional_Services_Spend","Dental_Services_Procurement_Spend","Medical_Nursing_Homes_Procurement_Spend","nogpPrivate_Sector_Procurement_Spend","NOGPTotal_Procurement_Spend","nogpHealth_Services_Procurement_Spend","Food_Procurement_Spend","Transport_Procurement_Spend","Management_Procurement_Spend","Total_Private_sector_spend","Total_Management_Procurement_Spend","lag_check_private","Avoidable_Mortality_Rate","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","total_spend_10millions","Lagged_Private_Procurement","Lagged_Total_Spend","Lagged_Treatable_Mortality_Rate","Lagged_Local_Authority_Spend_per_pop","Lagged_Claimant_percent","Lagged_CCGpop","Lagged_Unemployment_percent","Lagged_BAME_percent","Lagged_Qual_lvl4_percent","Lagged_GDHI_per_person","dept","number_of_doctors","Treatable_Mortality_2013","Private_Sector_Procurement_Spendten","Lagged_Private_Procurementten","Preventable_Mortality_Rate_FD","Treatable_Mortality_Rate_FD","Private_Sector_Procurement_Spendten_FD","Private_Sector_Procurement_Spend_FD","Local_Authority_Spend_per_pop_FD","Claimant_percent_FD","CCGpop_FD","Unemployment_percent_FD","BAME_percent_FD","Qual_lvl4_percent_FD","total_spend_10millions_FD","GDHI_FD","Private_Sector_Procurement_Spendten_FD_lagged","Local_Authority_Spend_per_pop_FD_lagged","total_spend_10millions_FD_lagged","GDHI_FD_lagged","Private_Sector_Procurement_Spend_FD_lagged","lagged_tot_prive"
"NHS_SWAL_CCG-2018","E38000180","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.4,94.5,160.9,"E12000008","South East",145,9.3,31.7,2.3,148519,39821,3,19322,0.268120577165211,117559,22964,83460,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",174,NA,NA,NA,94,0.26225339823033,2.2,116255,5.3,NA,22.7,18517,"NHS_SWAL_CCG",65,105.7,NA,NA,0.094440452471126,0.00530505222969335,NA,NA,0.00586717893488142,0.8,0.0111542809246625,4,NaN,9,NA,0.0425551140396383,NA,0.00900498707083847,NA,0.0361816462163169,NA,NA
"NHS_SWAR_CCG-2010","E38000164","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.7,73.4,NA,"E12000005","West Midlands",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_SWAR_CCG",229,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWAR_CCG-2011","E38000164","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.1,77.7,113.4,"E12000005","West Midlands",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,NA,NA,NA,73.4,NA,NA,NA,NA,NA,NA,NA,"NHS_SWAR_CCG",229,76.2,NA,NA,NA,0.0569313217531313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWAR_CCG-2012","E38000164","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.7,68.4,114.2,"E12000005","West Midlands",130,5.1,43.4,9.1,138423,47399,1.8,19903,0.342421418405901,259217,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,NA,NA,NA,77.7,NA,NA,NA,NA,NA,NA,NA,"NHS_SWAR_CCG",229,76.2,NA,NA,0.00702990592825792,-0.127482432745096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWAR_CCG-2013","E38000164","2013",58664037,0,0,0,0.832100934342449,1.37793278699862,0.75381958456081,1.12563340978392,0,0.29353247544147,0,0,0.800275644173619,0,0,1.92590905395754,58664037,1.12563340978392,0,0,0.663711568298649,808351,389360,NA,187.2,76.2,110.9,"E12000005","West Midlands",130,4.9,47.1,9.8,138208,46104,1.3,20673,0.333584163000695,259461,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,5.8664037,NA,NA,68.4,0.342421418405901,1.8,259217,5.1,9.1,43.4,19903,"NHS_SWAR_CCG",229,76.2,0.137793278699862,NA,-0.0293224028655885,0.107988638064096,NA,NA,-0.00883725540520613,-0.5,0.000940853546898879,-0.199999999999999,0.700000000000001,3.7,NA,0.0379580269060966,NA,NA,NA,NA,NA,NA
"NHS_SWAR_CCG-2014","E38000164","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37793278699862,189.9,70.7,119.3,"E12000005","West Midlands",130,2.9,45.8,9,138725,46104,0.7,21723,0.332340962335556,260504,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,NA,1.37793278699862,5.8664037,76.2,0.333584163000695,1.3,259461,4.9,9.8,47.1,20673,"NHS_SWAR_CCG",229,76.2,NA,0.137793278699862,0.0730124347475485,-0.0749158897900735,NA,NA,-0.00124320066513867,-0.6,0.00401181386783023,-2,-0.800000000000001,-1.3,NA,0.0495431060316118,NA,-0.00883725540520613,NA,0.0379580269060966,NA,0.00000058664037
"NHS_SWAR_CCG-2015","E38000164","2015",52859357,0.200295663831098,0.183797165750616,0.644018427995634,0.809149078374147,1.55515134245768,0.475412517787532,1.6369646721204,0,0,0,0,0.193303524293722,0,0,2.04372583121595,52518933,0.999382451277142,0,0,0,822043,0,NA,188.2,68.6,119.5,"E12000005","West Midlands",130,2.3,54.3,9.5,138893,44525,0.6,23261,0.320570511112871,261331,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,5.2859357,NA,NA,70.7,0.332340962335556,0.7,260504,2.9,9,45.8,21723,"NHS_SWAR_CCG",229,76.2,0.155515134245768,NA,0.00167504226769566,-0.0301530381706874,NA,NA,-0.0117704512226849,-0.1,0.00316958690910241,-0.6,0.5,8.5,NA,0.0684065313529771,NA,-0.00124320066513867,NA,0.0495431060316118,NA,NA
"NHS_SWAR_CCG-2016","E38000164","2016",286870043,0.0423672680245668,0.261445563348697,0.6309062393106,1.71797443485586,2.36484574306004,1.19021106710679,2.61032623751515,0,0,0,0,0.562939923287842,0,0,3.57762829026948,285060162,1.99198757208312,0,0,0,6784034,0,1.55515134245768,194.6,79.7,114.9,"E12000005","West Midlands",130,2.5,44.4,18.3,139488,44544,0.6,24453,0.319339298004129,262833,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,28.6870043,1.55515134245768,5.2859357,68.6,0.320570511112871,0.6,261331,2.3,9.5,54.3,23261,"NHS_SWAR_CCG",229,76.2,0.236484574306004,0.155515134245768,-0.0392541865168559,0.149977051064329,0.0809694400602353,0.809694400602353,-0.00123121310874164,0,0.00573104643235212,0.2,8.8,-9.9,23.4010686,0.0499747693526604,NA,-0.0117704512226849,NA,0.0684065313529771,NA,0.00000052859357
"NHS_SWAR_CCG-2017","E38000164","2017",196008349,0.0590806466106196,0.606529775933167,0.58606279062123,2.5892917449144,3.62880103642932,1.89701817242489,3.78188431146879,0.0593893069320226,0,0.0579776323711599,0.171579936117925,1.00780707050392,0,0,5.55839489307833,194859617,3.21466145548259,0.171579936117925,0,0.113806376686536,7112753,223070,2.36484574306004,169.6,66.2,103.4,"E12000005","West Midlands",130,NA,53.6,8.5,140282,42318,0.7,24405,0.301663791505681,265484,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,19.6008349,2.36484574306004,28.6870043,79.7,0.319339298004129,0.6,262833,2.5,18.3,44.4,24453,"NHS_SWAR_CCG",229,76.2,0.362880103642932,0.236484574306004,-0.105457222780381,-0.185589122853207,0.126395529336928,1.26395529336928,-0.017675506498448,0.1,0.010035725709221,NaN,-9.8,9.2,-9.0861694,-0.00196487844131887,0.0809694400602353,-0.00123121310874164,23.4010686,0.0499747693526604,0.809694400602353,0.00000286870043
"NHS_SWAR_CCG-2018","E38000164","2018",66715947,0.183741677233481,0.352056757884288,0.598024936976462,1.84929099485015,2.12148228968405,1.91310932002509,2.7993726897109,0,0,0,0.164073216258176,0.667309721317454,0,0,4.10519666542661,66316969,2.21459156253055,0.164073216258176,0,0,1415367,0,3.62880103642932,183.8,75.5,108.3,"E12000005","West Midlands",130,2.8,54.7,9.8,142484,42325,0.9,25164,0.297050896942815,270064,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,6.6715947,3.62880103642932,19.6008349,66.2,0.301663791505681,0.7,265484,NA,8.5,53.6,24405,"NHS_SWAR_CCG",229,76.2,0.212148228968405,0.362880103642932,0.046300191932616,0.131452193312017,-0.150731874674527,-1.50731874674527,-0.00461289456286679,0.2,0.0171043927339909,NaN,1.3,1.1,-12.9292402,0.0306263723686726,0.126395529336928,-0.017675506498448,-9.0861694,-0.00196487844131887,1.26395529336928,0.00000196008349
"NHS_SWAR_CCG-2019","E38000164","2019",234887762,0.412990864973204,0.495977734250795,1.38467069220916,0.851556072129462,4.13130548708621,1.17424380755946,2.75509458002329,0.0338702192581664,0.0228900814338722,0.134069990415252,0.193133093072767,1.39026655633085,0,0,5.38004520381044,231635340,1.38966618824226,0.193133093072767,0,0.0373071799287696,9703931,87630,2.12148228968405,169.4,71.6,97.9,"E12000005","West Midlands",130,1.8,58.1,9.9,143753,45790,1.6,NA,0.318532482800359,273851,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,23.4887762,2.12148228968405,6.6715947,75.5,0.297050896942815,0.9,270064,2.8,9.8,54.7,25164,"NHS_SWAR_CCG",229,76.2,0.413130548708621,0.212148228968405,-0.10095860447048,-0.0530375822883791,0.200982319740216,2.00982319740216,0.0214815858575443,0.7,0.0139251949105965,-1,0.0999999999999996,3.4,16.8171815,NaN,-0.150731874674527,-0.00461289456286679,-12.9292402,0.0306263723686726,-1.50731874674527,0.00000066715947
"NHS_SWAR_CCG-2020","E38000164","2020",65222469,0.0475204334874229,0.735493469282802,0.958589899440943,1.44784460704792,6.39558125283482,1.39474480795874,3.14192797577166,0.211612657595038,0,0.645205565585075,0.172419109126335,3.28644719046131,0,0,7.86572611686754,64597253,2.20446990214894,0.172419109126335,0,0.366456535093757,4171356,239012,4.13130548708621,NA,NA,NA,"E12000005","West Midlands",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,6.5222469,4.13130548708621,23.4887762,71.6,0.318532482800359,1.6,273851,1.8,9.9,58.1,NA,"NHS_SWAR_CCG",229,76.2,0.639558125283482,0.413130548708621,NA,NA,0.226427576574861,2.26427576574861,NA,NA,NA,NA,NA,NA,-16.9665293,NA,0.200982319740216,0.0214815858575443,16.8171815,NaN,2.00982319740216,0.00000234887762
"NHS_SWAR_CCG-2021","E38000164","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39558125283482,NA,NA,NA,"E12000005","West Midlands",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,109411,148722,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",158,NA,6.39558125283482,6.5222469,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_SWAR_CCG",229,76.2,NA,0.639558125283482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226427576574861,NA,-16.9665293,NA,2.26427576574861,0.00000065222469
"NHS_SWARK_CCG-2010","E38000171","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.5,117.7,NA,"E12000007","London",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_SWARK_CCG",281,97.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWARK_CCG-2011","E38000171","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.8,101.3,203.4,"E12000007","London",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,117.7,NA,NA,NA,NA,NA,NA,NA,"NHS_SWARK_CCG",281,97.9,NA,NA,NA,-0.150052603011594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWARK_CCG-2012","E38000171","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.8,95.7,176.1,"E12000007","London",136,9.9,55.3,35.9,293440,698620,4.8,20809,2.3807933478735,293440,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,101.3,NA,NA,NA,NA,NA,NA,NA,"NHS_SWARK_CCG",281,97.9,NA,NA,-0.144122468112299,-0.0568681127957289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWARK_CCG-2013","E38000171","2013",69567236,0.110345048062568,0,0.0923796943722185,0.397005854882606,0.59551740707364,0.719419124255562,0.829032506049256,0,0.114612861721285,0.108568349617915,0,0,0,0.225034095073146,1.26432726543916,69502970,0.737333958534434,0,0,0,414285,0,NA,251.2,97.9,153.4,"E12000007","London",136,11.2,55.6,37,298663,678946,3.8,21739,2.27328460505654,298663,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,6.9567236,NA,NA,95.7,2.3807933478735,4.8,293440,9.9,35.9,55.3,20809,"NHS_SWARK_CCG",281,97.9,0.059551740707364,NA,-0.138003126569004,0.0227282510775559,NA,NA,-0.107508742816965,-1,0.0176426583776461,1.3,1.1,0.300000000000004,NA,0.0437222970444004,NA,NA,NA,NA,NA,NA
"NHS_SWARK_CCG-2014","E38000171","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59551740707364,283,101.5,181.5,"E12000007","London",136,9.1,58.7,38.4,302818,678946,2.8,22869,2.24209261008262,302818,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,0.59551740707364,6.9567236,97.9,2.27328460505654,3.8,298663,11.2,37,55.6,21739,"NHS_SWARK_CCG",281,97.9,NA,0.059551740707364,0.16820676477175,0.0361122489453773,NA,NA,-0.0311919949739115,-1,0.013816117529089,-2.1,1.4,3.1,NA,0.0506743991992042,NA,-0.107508742816965,NA,0.0437222970444004,NA,0.00000069567236
"NHS_SWARK_CCG-2015","E38000171","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.1,83.6,174.5,"E12000007","London",136,7.8,56.7,43.5,308434,694795,2.2,24287,2.2526537281882,308434,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,101.5,2.24209261008262,2.8,302818,9.1,38.4,58.7,22869,"NHS_SWARK_CCG",281,97.9,NA,NA,-0.0393309120624235,-0.194015278391186,NA,NA,0.0105611181055782,-0.6,0.018375917070852,-1.3,5.1,-2,NA,0.0601589460958376,NA,-0.0311919949739115,NA,0.0506743991992042,NA,NA
"NHS_SWARK_CCG-2016","E38000171","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.6,92.9,159.7,"E12000007","London",136,7.5,59.6,42.2,311655,720651,2.4,24762,2.31233575588391,311655,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,83.6,2.2526537281882,2.2,308434,7.8,43.5,56.7,24287,"NHS_SWARK_CCG",281,97.9,NA,NA,-0.088627686421515,0.105480125729137,NA,NA,0.059682027695708,0.2,0.0103889247191731,-0.3,-1.3,2.9,NA,0.019368992228415,NA,0.0105611181055782,NA,0.0601589460958376,NA,NA
"NHS_SWARK_CCG-2017","E38000171","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.8,94,158.8,"E12000007","London",136,6.7,63,37.1,314232,788454,3.1,25328,2.50914610860765,314232,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,92.9,2.31233575588391,2.4,311655,7.5,42.2,59.6,24762,"NHS_SWARK_CCG",281,97.9,NA,NA,-0.005651506407931,0.0117711364502107,NA,NA,0.196810352723743,0.7,0.00823475982870292,-0.8,-5.1,3.4,NA,0.0226002831401573,NA,0.059682027695708,NA,0.019368992228415,NA,NA
"NHS_SWARK_CCG-2018","E38000171","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.5,86.4,146.1,"E12000007","London",136,6.4,64.6,33.3,317256,744179,3.5,26449,2.345673525481,317256,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,NA,NA,94,2.50914610860765,3.1,314232,6.7,37.1,63,25328,"NHS_SWARK_CCG",281,97.9,NA,NA,-0.0833542300563819,-0.0843071064599936,NA,NA,-0.163472583126653,0.4,0.00957745235164609,-0.3,-3.8,1.59999999999999,NA,0.0433078472675774,NA,0.196810352723743,NA,0.0226002831401573,NA,NA
"NHS_SWARK_CCG-2019","E38000171","2019",52702763,0.150572750806253,0.562420228328446,0.0856444661165108,0.4186232133598,1.82383986205809,0.810103637260916,1.06668790780476,0,0,0.687172700983438,0,0.537300103222292,0,0,2.44382646494546,52657626,0.981884371315942,0,0,0.231883478291261,961214,122209,NA,NA,NA,NA,"E12000007","London",136,4.1,62,38.1,318830,760985,3.6,NA,2.38680488034376,318830,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,5.2702763,NA,NA,86.4,2.345673525481,3.5,317256,6.4,33.3,64.6,26449,"NHS_SWARK_CCG",281,97.9,0.182383986205809,NA,NA,NA,NA,NA,0.041131354862757,0.1,0.00494902642927464,-2.3,4.8,-2.59999999999999,NA,NaN,NA,-0.163472583126653,NA,0.0433078472675774,NA,NA
"NHS_SWARK_CCG-2020","E38000171","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82383986205809,NA,NA,NA,"E12000007","London",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288283,6,"Urban with Major Conurbation","Predominantly Urban",165,NA,1.82383986205809,5.2702763,NA,2.38680488034376,3.6,318830,4.1,38.1,62,NA,"NHS_SWARK_CCG",281,97.9,NA,0.182383986205809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041131354862757,NA,NaN,NA,0.00000052702763
"NHS_SWIN_CCG-2010","E38000181","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.4,90.2,NA,"E12000009","South West",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS_SWIN_CCG",149,89.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWIN_CCG-2011","E38000181","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.2,85.8,149.4,"E12000009","South West",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,NA,NA,NA,90.2,NA,NA,NA,NA,NA,NA,NA,"NHS_SWIN_CCG",149,89.9,NA,NA,NA,-0.0500104205746617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWIN_CCG-2012","E38000181","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.8,93.1,145.7,"E12000009","South West",146,6.95,35.45,7.3,167314,198116,2.05,18771,0.970791682778936,217195,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,NA,NA,NA,85.8,NA,NA,NA,NA,NA,NA,NA,"NHS_SWIN_CCG",149,89.9,NA,NA,-0.0250775594975581,0.0816551777891048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHS_SWIN_CCG-2013","E38000181","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.1,89.9,152.2,"E12000009","South West",146,5.75,36.1,7.15,168762.5,182947.5,1.7,19287.5,0.891618007703137,219317,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,NA,NA,NA,93.1,0.970791682778936,2.05,217195,6.95,7.3,35.45,18771,"NHS_SWIN_CCG",149,89.9,NA,NA,0.0436457322264268,-0.0349762428054463,NA,NA,-0.0791736750757988,-0.35,0.00972260426223137,-1.2,-0.15,0.649999999999999,NA,0.0271440920049422,NA,NA,NA,NA,NA,NA
"NHS_SWIN_CCG-2014","E38000181","2014",4485110,0,5.77831981824303,0.781296333869181,0,8.33872524865611,1.84084671278965,7.16160807650203,0,0.601991924389814,0,1.7791090965439,0,0,0,9.01112072894167,4450068,6.43055342075672,0,1.7791090965439,0,374001,0,NA,256.8,94.4,162.4,"E12000009","South West",146,3.95,37.25,8.4,170306,182947.5,0.95,20109,0.883520686929575,221232,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,0.448511,NA,NA,89.9,0.891618007703137,1.7,219317,5.75,7.15,36.1,19287.5,"NHS_SWIN_CCG",149,89.9,0.833872524865611,NA,0.0648669822999919,0.0488431316738804,NA,NA,-0.00809732077356207,-0.75,0.00869375284704788,-1.8,1.25,1.15,NA,0.0417102583546516,NA,-0.0791736750757988,NA,0.0271440920049422,NA,NA
"NHS_SWIN_CCG-2015","E38000181","2015",192201002,0.175102104826696,3.67203652767637,0.247958124588757,0,4.27963481688821,1.00520703841076,4.08856817510244,0.0619044639527946,0.168573522837305,0.104817871865205,0.742968030936696,0.111481208615135,0,0,5.29797862373549,191724424,3.85015682717607,0,0.742968030936696,0.0740776575139811,8225501,142378,8.33872524865611,215.8,81.1,134.7,"E12000009","South West",146,3.8,38.25,7.55,172059,192478,0.9,21081.5,0.929802728508944,223230,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,19.2201002,8.33872524865611,0.448511,94.4,0.883520686929575,0.95,221232,3.95,8.4,37.25,20109,"NHS_SWIN_CCG",149,89.9,0.427963481688821,0.833872524865611,-0.187012344311259,-0.151858112030088,-0.40590904317679,-4.0590904317679,0.0462820415793682,-0.0499999999999999,0.00899070543101743,-0.15,-0.850000000000001,1,18.7715892,0.0472284025929142,NA,-0.00809732077356207,NA,0.0417102583546516,NA,0.0000000448511
"NHS_SWIN_CCG-2016","E38000181","2016",190086572,0.0734312784597957,4.70962094050494,0.362508510069822,0.335410330825473,6.4306662334886,0.890934579008558,5.57798843360698,0.0967474967142866,0.170448652206743,0.247837601069475,0.883933032365905,0.356070916992495,0,0,7.3482388035001,189397492,5.23445526934433,0,0.883933032365905,0.272402197878554,12223833,517800,4.27963481688821,223.1,84.2,138.9,"E12000009","South West",146,3,41.3,8.7,173616.5,194537.5,0.85,21189.5,0.92911580403246,224367,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,19.0086572,4.27963481688821,19.2201002,81.1,0.929802728508944,0.9,223230,3.8,7.55,38.25,21081.5,"NHS_SWIN_CCG",149,89.9,0.64306662334886,0.427963481688821,0.0307041663439795,0.0375119601269143,0.215103141660039,2.15103141660039,-0.00068692447648333,-0.05,0.00508047393352307,-0.8,1.15,3.05,-0.211443000000003,0.00510989732910616,-0.40590904317679,0.0462820415793682,18.7715892,0.0472284025929142,-4.0590904317679,0.00000192201002
"NHS_SWIN_CCG-2017","E38000181","2017",229520897,0.0151519972492962,1.87835663608443,0.700380671656228,0.775325917273668,4.12205734800697,0.828955892412707,3.49522684202476,0.0888834100365162,0.141163617010437,0.0467547841624199,0.730982242545,0.552229455603774,0,0,4.98593375675356,227913377,2.8145587961693,0,0.730982242545,0.311825201693944,9460983,715704,6.4306662334886,227.5,89.8,137.6,"E12000009","South West",146,3.95,41,9.45,175795,195723.5,1.3,21545,0.931994062184342,226366,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,22.9520897,6.4306662334886,19.0086572,84.2,0.92911580403246,0.85,224367,3,8.7,41.3,21189.5,"NHS_SWIN_CCG",149,89.9,0.412205734800697,0.64306662334886,-0.00940332426105517,0.0643900540598725,-0.230860888548164,-2.30860888548164,0.00287825815188192,0.45,0.00887005436213251,0.95,0.75,-0.299999999999997,3.9434325,0.0166379951018509,0.215103141660039,-0.00068692447648333,-0.211443000000003,0.00510989732910616,2.15103141660039,0.00000190086572
"NHS_SWIN_CCG-2018","E38000181","2018",249405922,0.0119616245519623,1.25389284060384,0.727071749322777,1.88736336421073,4.76766746541006,0.829460657313502,3.99823665774865,0.218917817035636,0.129908703611296,0,0.637152874020369,0.730859149366951,0,0,5.63812130996084,247592562,3.29512281552303,0,0.637152874020369,0.312797303987032,11890845,780135,4.12205734800697,209.2,79.6,129.6,"E12000009","South West",146,3.6,39.9,9.2,177864,200140.5,1.65,22292.5,0.944375415711495,228258,28840,185308,4,"Urban with City and Town","Predominantly Urban",175,24.9405922,4.12205734800697,22.9520897,89.8,0.931994062184342,1.3,226366,3.95,9.45,41,21545,"NHS_SWIN_CCG",149,89.9,0.476766746541006,0.412205734800697,-0.0598981415810691,-0.120570882457817,0.0645610117403098,0.645610117403097,0.0123813535271525,0.35,0.00832340977599166,-0.350000000000001,-0.25,-1.09999999999999,1.9885025,0.0341065279590964,-0.230860888548164,0.00287825815188192,3.9434325,0.0166379951018509,-2.30860888548164,0.00000229520897
